id,title,content,voteSum,voteCount,rating,updated,version
3938021216,"Easy to use, but","The concept and general use of this app is great. I think the communications options are a little confusing, but to keep track of schedules so easily is great. However, as the Admin, I have to say the website navigation and set up is an absolute nightmare.",0,0,2,2019-03-28T11:28:05-07:00,5.18.0
3922638065,Real letdown,"App is just about useless. Login from app no longer works. I’ve updated my password twice thinking it somehow got out of sync but I can login on desktop just fine while same password doesn’t work in the app. Only one of 3 teams I’ve followed shows up under My Teams. Instead, I have to use iCal links to keep my calendar up to date. What should be a lifesaver is a total pain.",0,0,1,2019-03-24T13:52:08-07:00,5.18.0
3898353560,Please Fix,Deleted all my games from app and calendar!,0,0,1,2019-03-18T16:28:49-07:00,5.18.0
3816959905,Worst app,"I’ve been using this app because my hockey program requires it and, simply put, it is awful. I can’t understand why anyone would give this more than one star. Regularly, the app will pull up rosters from previous teams thus increasing the likelihood of my accidentally sending updates to the wrong families (and the right families not getting the updates). It constantly takes forever to load. This morning it won’t load and keeps literally crashing. I’ll probably have to delete it and reinstall it and hope that fixes the problem. Functionality is poor. Options for inviting players to events is not intuitive. (Why not make a button instead of an innocuous text link). If I try to send a message to the team, I either have to keep my message very short or copy and paste a longer message after I input the addressees. One of my programs gave up on trying to use it because it’s admin interface was too flawed. We went to TeamSnap instead.",0,0,5,2019-02-26T04:53:37-07:00,5.16.4
3759353526,Multiple users for children.,I have many parents that are separated or divorced so it be nice if different accounts could be listed for children. It’s hard when only one of the parents are able to login and view all activity in the chats.,0,0,4,2019-02-11T14:48:03-07:00,5.16.3
3754761874,Can’t even activate account,The email I get on my phone is not letting me activate my account. This app is not user friendly.,0,0,1,2019-02-10T09:04:34-07:00,5.16.3
3479391406,Doesn’t work,Can’t see schedule or team even though we are assigned the team. Get emails notifying me of events in schedule but can’t see schedule.,0,0,1,2018-11-30T18:16:45-07:00,5.15.2
3398317762,Got caught in an infinite sign up loop,Can’t sign up because it loops around and around and around.,0,0,2,2018-11-09T05:52:29-07:00,5.15.2
3395908348,New version bugs,"After a recent update (maybe?) I can no longer see one of my child’s practices on the calendar. I tried to report the issue on the app’s “report a problem” section, but it is not possible to click “submit this form” because it is down below the margin at bottom of the form and cannot be clicked on. The submit button can only be seen when actively scrolling down...but when you let go of the screen, the page/button springs back down to below the margin and out of reach. Developer, if you are reading this, please look into. Thanks",0,0,1,2018-11-08T13:38:34-07:00,5.15.2
3357491377,I miss Team Snap,"Not very user friendly. Many parents constantly asking me, the team manager, for help with their account. The help info isn’t helpful.",0,0,5,2018-10-29T05:46:28-07:00,5.15.1
3340220733,All problems.,I keep selecting my sons team. Wait repeatedly. Keep ending up with no favorite team selected.,0,0,1,2018-10-24T19:01:04-07:00,5.15.1
3301764107,Trouble logging in,I still am not able to login into this app with my account. I keep on tapping active my account but I still am not able to login. Super frustrating not wasting my time.,0,0,1,2018-10-14T10:35:58-07:00,5.15.0
3301144869,Not so good,"Not easy to use, not all features work all of the time.",0,0,1,2018-10-14T07:06:21-07:00,5.11.2
3279113700,Hard to use... not intuitive...,"This app has been a mess for our family-linking, accessing sports is truly a pain with the set up and lack of intuitiveness of the app. It needs a user friendly update. There are competitors who do a much better job.",0,0,1,2018-10-08T12:14:52-07:00,5.15.0
3266684540,Most frustrating login experience,"I can’t believe how much trouble I’ve had (twice now) trying to get logged into this app. So ridiculously broken. Just save everyone a ton of trouble and remove the option to login via Facebook. That whole flow is just horrible. Finally got logged in and then when I upgraded my phone I had to burn another hour going through this nonsense again. That being said, the app itself is moderately helpful. One request though... Why can’t I add a scheduled even to my calendar? I can’t even copy and paste so I have to manually copy and paste game times and locations into my calendar. Overall, pretty frustrating.",0,1,2,2018-10-05T06:56:27-07:00,5.15.0
3229859363,Terrible,This app is horrible. My daughters team I see the schedule but can’t set up chat and my sons team I can chat but can’t see the schedule!! Awful since our league is using this exclusively and there are so many bugs!!,0,0,1,2018-09-25T14:46:30-07:00,5.15.0
3223268604,IPad,How about you support the iPad in landscape mode?,0,0,2,2018-09-23T18:21:20-07:00,5.14.0
3202716374,Can't download schedule to phone calendar :(,"This app says it has so many functions, but I have not been able to figure out how to automatically add events to the calendar on my phone. The map is not working for me. Also can't figure out how to ""chat"". I do like that I can see multiple teams in the schedule but there is definitely room for improvement.",0,0,1,2018-09-18T05:08:21-07:00,5.4.3
3199639231,Frustrating download process,I’m not sure how well this app is- I spent more time on this then when I did my taxes. This was a horrible experience to download the app. I hope it isn’t a sign of what is to come with interaction with the app.,1,1,3,2018-09-17T06:56:25-07:00,5.14.0
3184719779,Nice alternative to TeamSnap,"Was not as intuitive and easy to set up at first, but vastly improved and easy to use and follow multiple teams.",2,2,4,2018-09-13T05:54:02-07:00,5.14.0
3175160817,Why no app icon badges?,"So overall I’ve been really pleased with the app. I can manage most of what my kid’s team needs from us which is helpful. One thing that is really missing is the app badge with notifications for chat. We use the chat feature constantly and nothing. You have to login, click your team and then into chat to get caught up. Why not have an app badge to show how many unread messages? Other competing sports team apps do it and it seems a glaring omission. Please consider in future updates.",0,0,3,2018-09-10T08:30:46-07:00,5.14.0
3171596117,Terrible,This app is awful to try to create an account on! Terrible when I put my email in and not found then put in Forget password and no email found!! Just terrible!,0,0,1,2018-09-09T07:46:42-07:00,5.14.0
3149860585,Cheap and slow!,"Some of the basics, such as to favorite a Team, does not work properly. I have added multiple times and then our team does show on favorites. It also takes forever to load.",0,0,1,2018-09-03T13:55:57-07:00,5.14.0
3146214711,Notifications,"Turned off in Sports Engine, turned off in phone settings, still getting notifications! SportsEngine contacted me asking for my login information about 2 months ago, so they could get started on my problem. Gave them the login info at that time. Today they asked again for the login information so they could get started on my problem.",0,0,1,2018-09-02T14:46:24-07:00,5.14.0
3069765805,Can not get The chat option,I am unable to get the chat option loaded up on my app. I have no idea why it is doing this and I can’t get a reply from anyone at SportsEngine,1,1,1,2018-08-15T15:43:30-07:00,5.13.0
3068299809,All my teams are gone now,"After downloading the the version of this app, both my daughters teams are now missing.",0,0,4,2018-08-15T07:30:05-07:00,5.13.0
3064332206,Not working as supposed to,"I downloaded the app and selected the team I am coaching, however, every time I close the app, the team I favorited disappear and I have to search for it again. Is there a solution for that?",1,1,1,2018-08-14T11:06:00-07:00,5.13.0
3055706961,Horrible. Would give ZERO stars if possible,Horrible site. In between old format and new. Navigation difficult. Very-confusing as to how to make a payment to your organization.You cannot speak with a real person on the phone about site problems unless you are an administrator. Customer service is almost non existent. You have to painstakingly attempt to articulate your problem texting an SE associate. Time consuming and fruitless.,0,0,1,2018-08-12T14:31:02-07:00,5.12.2
3040587788,Dumbest setup for families,Getting started is just plain awful. No excuse for having to add family members separately or being unable to intuitively link family members to all rosters. I hate SE.,0,0,1,2018-08-09T06:59:11-07:00,5.12.2
3036920163,Simply does not work,I’ve used other team management programs and am a programmer myself. SE is terrible.,0,0,1,2018-08-08T11:24:29-07:00,5.12.2
3028107082,Rob seth11111111,Team snap is much better and more user friendly,0,0,1,2018-08-06T19:06:50-07:00,5.12.2
3027339983,Many issues,"I have been trying to get help from customer service and it seems no one is available. At this time I am only able to see info on my desktop, while it says we are not linked to a team on the app! Very frustrating.",0,0,2,2018-08-06T14:27:15-07:00,5.12.2
3022705800,Adding photos is a pain,"You can only add one photo at a time and not from a computer, so if you and to add pictures from a device besides your phone you can’t do it. Would be nice to select multiples from and SD card and to be able to put them in albums by games.",0,0,2,2018-08-05T15:37:33-07:00,5.12.2
3017265029,Not User Friendly,No as easy to use as Blue Star sports app. Computer access very different from app.,0,0,1,2018-08-04T10:21:13-07:00,5.12.2
3017095739,Won’t save my team,Every time I log in I have to search for my team. I hit the star but when I close out and go back in I’m searching again. Missing team snap at this point!,0,0,1,2018-08-04T09:31:29-07:00,5.12.2
3016736610,Terrible,We have signed up and still get nothing. No idea what our daughter is supposed to do on the soccer team or when anything in. We may have to pull her off the team because of this. No instructions or info anywhere. Very frustrating.,0,0,1,2018-08-04T07:47:17-07:00,5.12.2
3008457459,Very disappointing,Not user friendly at all. Group me is much better,0,0,1,2018-08-02T18:34:29-07:00,5.12.2
2997169186,Sports made easy,I’m a coach for youth sports as well as a weekend softball player. This app has revolutionized the way I prepare for both sides. Even as a parent who may have questions about practice or about the sport - the app makes all that accessible within your team chat. ++ I was originally having trouble with one of my teams that another coach set up for us. I reached out for tech support and easily they were able to locate the issue and solve for us. Great customer service.,4,4,5,2018-07-31T09:05:00-07:00,5.12.2
2988929696,Great tech support,I had difficulty accessing my team’s account on the SE app. I contacted SE and worked with Mark K. He and his team were very responsive. They quickly identified the problem and pointed me to a solution. Thanks Mark!!,3,3,5,2018-07-29T15:22:29-07:00,5.12.2
2979860450,Aweful!,"Can’t locate my childs team, no notifications, no emails - NOTHING!! Created an account that I can’t delete. Looking for something that works.",0,0,1,2018-07-27T17:33:02-07:00,5.12.2
2968405329,Terrible,This app is terrible!,0,0,1,2018-07-25T12:22:05-07:00,5.12.2
2967719670,Easy to use,Super functional and love the calendar tie in!,2,2,5,2018-07-25T08:55:15-07:00,5.12.2
2949654701,Not reliable,"It’s quirky at best when it comes to its reliability to perform basic functions: video never worked or the news section. They blamed the users network, lame.",2,2,2,2018-07-22T07:52:02-07:00,5.12.2
2945647215,Doesn’t Work,1 star is being generous when the app doesn’t work at all.,0,0,1,2018-07-21T11:15:01-07:00,5.12.2
2944706133,No Badge Notifications,"This app has promise, but until it supports Badge App Icons, it will stay at 2-stars. Good luck if you miss the initial notification of an event. I don’t have time to constantly check the app in fear that I’ve missed something.",0,0,2,2018-07-21T06:55:20-07:00,5.12.2
2942387006,Just OK,We prefer TeamSnap...much better service overall.,0,0,2,2018-07-20T20:57:52-07:00,5.12.2
2930003263,Doesn’t work,Doesn’t work,0,0,1,2018-07-18T09:13:04-07:00,5.12.2
2919567928,Terrible,"Notifications, emails and rosters are not loading. A lot of glitches that need to be fixed.",0,0,1,2018-07-16T15:57:16-07:00,5.12.2
2913413716,Limited Functionality w/Photos,Who wants to upload one picture at a time of a baseball tournament? Not this guy. Who would like to be able to select 30 pictures at a time and add them? This guy.,0,0,1,2018-07-15T11:07:53-07:00,5.12.2
2906044120,Not working,"Look I like the app, but recently it doesn't work. Nothing shows up anymore. No schedule, no teams, nothing. The update didn't fix that issue.",0,0,3,2018-07-14T04:26:21-07:00,5.12.2
2880930687,Biggest hunk of crap sports app we’ve used,For some reason my daughter’s club and town soccer teams keep switching apps to communicate with the team. Sports Engine is by far the worst of them all. So many issues with it topped of by my daughters team disappearing from the app. Couldn’t hate this app more. TeamSnap is infinitely better and more user friendly.,0,0,1,2018-07-10T17:02:07-07:00,5.12.1
2879100934,Horrible every year. I wish my club would change to a different app.,I hate this app. Pretty much problems with everything I’ve ever encountered. Can’t access most things from the app and have to go to the website. Needs a lot of programming work.,1,1,1,2018-07-10T09:22:30-07:00,5.12.1
2867052431,Lacking information,The app is useless if it's doesn't tell me anything. What a waste of a download.,0,0,1,2018-07-08T18:29:34-07:00,5.12.1
2864697611,Schedule,Not all my teams games are in my schedule. I deleted then downloaded the APP to get it to function properly but now the games won’t even n load up on my phone.,0,0,2,2018-07-08T09:10:31-07:00,5.12.1
2864093337,Very unfriendly app,This app is very confusing. I am not happy.,0,0,1,2018-07-08T06:54:11-07:00,5.12.1
2858258512,Not Multi user friendly,It’s really hard when only one person in the family is primary and others are very secondary. The secondary people have very little access.,0,0,2,2018-07-07T10:33:48-07:00,5.12.1
2827123858,Better,My app along with many teammates apps on iPhone finally updated and is better.,2,2,5,2018-07-03T04:45:41-07:00,5.12.1
2789001331,So Convenient!,"As a coach this app makes my life crazy easy. Players can RSVP to each game and practice so that I can plan drills and lines, and I can input the address for each event so that parents can just click on the link and be taken directly to the field - no more panic emails when the field location changes because I can just change it and everyone knows. The in-app calendar also syncs directly to my and each parent’s google calendar so if practice time changes or a game gets moved back it all communicates real time! Truly organizationally simple and easy to use. My favorite feature is the team chat. Communicating and organizing through long email chains is so difficult but the chat let’s parents contribute, joke around, and organize rides to get their kids to and from practice. Overall this app lets me focus on the coaching side which is really all I’m here to do, thanks for great development Sports Engine!",18,33,5,2018-06-28T07:08:38-07:00,5.12.0
2776090967,They fixed my issue!!,There for a while I couldn’t see anything from the team. I was contacted by one of the apps developers & he found out why I couldn’t see anything that I was supposed to be seeing. He reset my account for me & now I can see everything again. A huge thank you for his help!!!!! I’m satisfied with the in depth investigation he did to look into the problem. Thank you for fixing the issue.,3,4,4,2018-06-26T11:39:12-07:00,5.12.0
2760228884,It’s goooooood!,😍😍😍😍😍😀😀😀,3,4,4,2018-06-24T07:30:40-07:00,5.12.0
2756731608,Time Zone Issue,"This app is a great help until you travel and then come back for the wrong game time! Unless I just can’t figure it out, there is no way to control the time zones (turn off/on in settings) when you travel. We had gone to east coast and thought daughter’s game was at 3:30 (when we looked from east coast). We get back home in central time zone and almost then almost missed the game! Please add something in Settings that allows you to control this yourself. We had several other parents on the team say that this happened to them too! Otherwise a great app!",0,0,3,2018-06-23T19:58:03-07:00,5.11.2
2754936108,Works well... when it works,"Constantly have issues with Chat feature not working because of, “Network Error.” Multiple devices, users, and ISPs seem to confirm it’s not operator error. Have had to uninstall and reinstall app multiple times. Also, phot uploads one at a time mean last week I received over 100 push notifications over an hour while the team mom uploaded one at a time. It was glorious and killed data on my wireless plan.",1,1,2,2018-06-23T12:29:15-07:00,5.12.0
2738618749,Sports Engine Failed me!,Not impressed. Like team snap way better. Worst call our tram took! 🤬🤬,1,1,1,2018-06-21T06:15:35-07:00,5.11.2
2735027924,Slow and errors,"Need to update your server or something maybe, but I know it’s not my cell service. Same thing happens on PC version on High Speed Office connection. App is useless!",1,1,2,2018-06-20T18:45:15-07:00,5.11.2
2730852393,Hasn’t worked properly since I downloaded it two days ago,I run a large sports organization of roughly 40 teams year round. I need quick access to communication for all teams on my phone. This app is a huge disappointment so far and will most likely require that I use a third party app. The roster only loads once every ten attempts or so. Customer service people have been very nice but the product itself is the problem.,0,1,1,2018-06-20T04:17:44-07:00,5.11.2
2726444613,Absolutely HORRENDOUS!,"This app is possibly the worst app in history. Rosters/proofs of birth won’t upload. It’s lost all my information twice and portions of my information several times, thus costing me HOURS of lost productivity. I FINALLY got it to upload 2-4 files at a time, then had to click the “back” button, then refresh, then add more. I cannot access MY team’s roster/information on the website, and I cannot even LOCATE my teams using the search engine on the app. Worthless, worthless, WORTHLESS!",0,1,1,2018-06-19T11:38:50-07:00,5.11.2
2696975164,Fail,Doesn’t work.,0,0,1,2018-06-14T21:55:07-07:00,5.11.2
2694906148,Not user friendly,"So many issues... Wana talk to one person, nope. Wana be the team manager and not have your child have team manager rights, nope. Wana get rid of all those weeks that are not used, nope. I’m over it..",0,0,1,2018-06-14T12:55:29-07:00,5.11.2
2693757893,Mr,Stopped working 2 days before end of tournament.,0,0,1,2018-06-14T08:09:04-07:00,5.11.2
2679368634,Slow!,App is very slow. When you try to scroll through a schedule it’s jumps around. Shows dates that no events are on. Limit to show only events and games.,0,0,2,2018-06-11T19:35:29-07:00,5.11.2
2676997432,As a coach and parent this app is great,I coach a youth soccer and youth hockey team. Having the combined schedule is great. I use the RSVP features to see how many kiddos are going to show up to plan practices.,1,1,5,2018-06-11T07:11:54-07:00,5.11.2
2672323842,Frustrating,"Both parents can’t have a separate account from each other, that’s nonsense. Not very user friendly for those that don’t spend their life on a mobile device. I can’t even look at the roster because my wife is the primary I guess. Should have complete access to both parents at all times regardless of the device or account being used.",0,0,1,2018-06-10T09:46:13-07:00,5.11.2
2661331774,This App is terrible. Buy Team Snap instead,"Terrible app. Can’t get it to work. Can’t even edit my primary email address. Stay away from this app, TeamSnap is much better!",0,0,1,2018-06-08T06:30:07-07:00,5.11.2
2656828370,Team app is the best,This app rocks! Super helpful,1,1,5,2018-06-07T10:52:35-07:00,5.11.2
2656115731,Favorite team selection,The favorite team selection does not work .... favorite team pop up window shows up every time I open the app. I would assume once you select a favorite team that there is some record of this selection. Pls look into this loop issue. Thx.,0,0,1,2018-06-07T07:40:32-07:00,5.11.2
2651050923,Awful,"The app itself is mostly fine. It’s the back-end service and team management dashboard that just don’t work. I manage SE for our team within a club of teams. Half the parents on the team (typically those who were in SportsEngine last year) aren’t getting invite emails to join the team in SE. Some are finding their invitations if they log into the SE website, but most don’t since they use this app. Then there’s the issue of inviting guardians. As the SE manager for the team, I’m not allowed to do this. Only the initial parent I invite can invite others. What a train wreck that feature is. Some parents report back to me that they get “access denied” when trying to accept the invitation. I have nothing to offer them about how to fix that. Sometimes the app is just out of sync. Force quitting and restarting seems to help. Or reinstalling.",0,1,1,2018-06-06T08:06:29-07:00,5.11.2
2643628222,SB SR Manager,"App is, unfortunately, terrible. Extremely hard to use as a manager & customer support is non-existent. Doesn’t hold a candle to TeamSnap, which is far from perfect as well, but much more user friendly.",0,0,1,2018-06-04T21:39:17-07:00,5.11.1
2632208648,This app is useless.,Never syncs. Teams always disappear from account. Can never get access even as a coach because no one gives any support.,0,0,1,2018-06-02T09:50:42-07:00,5.11.1
